id,text,split
2982729,"When Bad Smells Happen in Small Spaces:   There are some things that people should not do.  Farting in small spaces is definitely one of them. I was assaulted twice today.  First , in an elevator.  Some middle-aged woman who was marinated in a musky perfume released a silent-killer.  It was horrible.  I was grateful that it was one those modern, speedy-makes-your-stomach-lurch elevators.  I ran outta there hella-fast.  I thought I had escaped doom. But when I was on the subway, some fiend let loose a gaseous-horror of gargantuan proportions.  There was no escape.  And I couldn't even give the culprit the evil-eye because the train was so packed you couldn't tell where the smell was hitting you from.  However, it was fun to watch the yuppies try to 'ignore' the smell.  Everyone knew it was there.  No one wanted to acknowledge its presence. Must keep composure. I say, next time someone ought to just say what everyone is thinking:  Ah Jeez, that stinks!  Who farted?  Come here so I can smack you around like a penguin!",train
3501704,"hm going to talk about this long weekend thanks to youth day which happens like once a year. on SAt went to see the eye doc for the last time, waited for like close to 90 mins....which seemed like eternity, and went i finally saw the doc, lasted for like 3 min...ARgh make me wait for so long, was in the process of getting stoned.. After that went to macs at tanglin mall for a quick lunch.. saw a lot of crescent girls around . Then i went to holland village to meet jx and the other ppl for cell group meeting.Jx was telling me more about the holy spirit and speaking in tongues, i find it rather interesting.. hope to experience it sometime I could see that she is influenced by the holy spirit and this helps her through her problems in life.What the pastor said felt so real, it takes commitment to make things happen.. u are in a difficult situation cos god has plans for you, wants u to change your character or something.  Its probably things u havent thought of.. after all HE is ALMIGHY. After the meeting ended, i was planning to go home, but decided to follow jx with her friend jieyun to town. Hm starting from the heeren, we walked all the way to suntec city, my first time doing so on foot, along the way , we stopped by the singapore art musuem(old SJI :) and a shop selling some church stuff. Along the way, it was just chit chat and some sightseeing(churches)Dinner was at food court at suntec, at first we couldnt find it and had to ask for directions, it was shifted to another location.Hm saw chong ying and his friends, we gave our seats to them. Jing xuan then found her friend dywanne and from this point onwards, non stop bickering occurred, jieyun told me that once the two of them get together bound to quarrel. ITs very amusing actually...like watching free show, we went to macs at citilink mall where dywanne had his dinner and had to coax jx to eat some food. And the bickering continued...entertainment. After that, we went to esplanade rooftop, admiring the view.. listening to a free concert. There was some talk of some ppl getting married and who becomes the flowergirl/boy..ahem the two ppl bickering -_-''. Left the esplanade around 2200 and headed back home. Phew then its off to bed. Just something that came to my mind,treasure the ppl around you.. whether or not they like u does not matter..human life is so limited, must try to enjoy every moment.",train
2671873,"I have decided that thinking is a health hazard.  Lately I have had so much running through my mind, and as my thoughts continue my health seems to be getting worse.  Actually I think its the change in the weather, but I like to blame it on all the hard work I am doing here. (or lack there of) This term has been absolutely crazy, and as I look at all the work I have done I realize I have done nothing of great importance.  I have read a couple articles describing the Peace Making failures in recent times, and I have come to question the importance of a democratic government, or at least a democratic super power.  So I guess one would say that my course is going well...making me question what is so natural for me to assume is right.  Now its time to get that ever dreaded dissertation started.  But that leads to another question...where do you start.  I don't really have a specific peace related subject to start with.  I was thinking about doing something on Latin America and justice, but as I said earlier...where to start.  If any of you have suggestions please please please let me know.  I am at such a loss.  But I have nearly 11 months to figure it out, so its not all that bad.  My biggest concern now is what to do with my life when May approaches.  Where do I move and what field of Peace and Conflict to I want to enter into.  And how do I apply and get a job when I am living in Ireland?  I know it will all fall into place when it needs to, but I have this ever large debt to the American government for my education and don't know where to start to pay it back.  Blech. Maybe I should fake my death then I would be able to have my loans forgiven and start debt free.  OOOOOh, there is a good plan.  hehehe.  Well this is my mindless and bizarre ramblings for this week. Sorry to subject you all to the randomness that is my mind.  :)",train
3944476,"The family of the great one:       1)DAD :   Race:Javanese   An ass, very irritatin, keeps askin me to do study but i dont give a fuck. Weird, has tendency to wrestle with me, bro, and mom. Likes to keep fish. Once, his fish died, he cooked it and ate it himself. Used to keep birds. Fed panadol to one of his sick birds before and it died the next day. Thankfully, he doesnt keep birds anymore. I'll usually get shock when i see a dead bird in the dustbin. At least he flushes dead fish in toilet bowls, so no more shocks.    2)MOM:    Race: Chinese, Malay   Loving. Born a chinese but raised as a malay. Cannot speak chinese but can speak malay and a bit of english. Chinese name= Lee Yoke Chun. Likes to wrestle with me, bro and dad too. Used to be a WWE fanatic. Likes to bury her fallen hairs into any plot of soil that can be found, as she believe that it will cause her hair to 'grow back'. Somewhat retarded.    3)SISTER    Very noisy but cool. Kinda like the typical minah. High-pitched voice and stuff. Used to listen to Metallica, now a bollywood fanatic. Always askin whether she's fat. Gettin married next month (YAY!). Has on obsession in playin THE SIMS. Once, she sneaked into my room while i was sleepin to play the game.    4) BROTHER    Big NERD. Currently studyin for A levels. Every weekend, he'll probably study till 4am. [im sittin for my o levels this year yet i don't give a fuck!] Introduced guitarin to me. Can't play football, can't skate, only can study and play  kompang  [malay traditional musical instrument, usually played durin weddings] Kinda like the 'good boy' in the family.    5)LIL SIS    Very noisy also. Kinda bitchy, and rude. Has attitude problem and is rather weak in studies. [she thinks wake up is a word/ eg  'wake up me at 7am' ] Spends most of her time watchin television. Thinks Avril Lavigne is cool. [YUCKS!]      Well, thats bout it. My family. As weird as it may sounds, they're still my family. Bleah, peace out.",train
3182776,"Phew, what a scorcher! A grand day to have a birthday, I’m saying. My favourite sister is away in far-flung Watford, but today is celebrating her big two-four! Oh. My. God! How did we both get to be so OLD!?!   Anyway, in honour of her inimitable Anna-ness, here’s a special Top Five memories of my Little Sis:  1) When my dad got a little bit over-enthusiastic with the garden swing and catapulted her six feet, chin first onto a concrete path. Tears, blood, stitches, all kinds of recriminations. A shining Bird family moment, I think.  2) When I broke my toy sword by hitting Anna with it, then told Mum that SHE had broken it on purpose. She got confined to bedroom for hours. I got off scot-free. I still feel guilty.  3)  When she used to suck her fingers. Her little finger used to wiggle back and forth, even when she was asleep. Adorable, really.  4) On long car journeys when she used to take all her clothes off and put them on the Polly the doll, who was roughly the same size as she was.  5) I don’t actually remember this, because I was only two at the time, but I think it’s sweet, in a slightly creepy way. Apparently when Anna was born, my Dad brought me to see Mum and her at the hospital, and when I looked into the cot and saw her, I said ‘God bless you little Anna’. Nobody told me to say this apparently, and no-one knows where it came from, especially since we’re not religious in our family at all. Weird, huh? But cute.   Well that was quite embarrassing for both of us, I think. I’ll go now and try to redeem myself by doing some work.  Enjoy the sunshine, people. Get it while you can!",train
3346611,"The world just keeps going and going and it wont stop for anyone. Don't ask how i thought of that, it came out. Anyways, today I went to 6 Flags. It was fun. I love the Superman he is quite sexy. It's better than sex and drugs.... ,sex ON drugs even. I ment this awesome guy he just graduated, has a car, is moving into his own place, works, amazingly funny, he is a little immature though but, we'll see. He held my hand. Why do people do that? I guess it's just so they can touch, but in an appropriate way..... *pondering*. I think I have a short attention span. I don't understand how you can fry icecream. Why doesnt it melt? What does it taste like?  He said he wanted my eyes and that they reminded him of his cat. That confused me. Do I have cat eyes? Or do I as a person remind him as his domesticated animal? I think its the first one..... I'm suposed to call him tonight. HEY.... I'm supposed to call Steve too.....I will. Since I can only go online on odd hours, I'll use the phone on even ones.... nice plan.  I got an other number today but, I won't use it. He was from Boston and I couldnt understand his ghetto, rapper, boston, street, slurred, slang and I really didnt want to. As soon as he asked me if I had any i dunnoo.. G2g.... I'll be back at 9... lol",train
2505535,"Ok, just got home from a gig, was much better than I thought, went with  urlLink Dave  and  urlLink May  which was cool, we saw Bingo Tonight and Transposed, I was suprised, Bingo had improved alot and sounded really good, if ur reading this any bingo guys (which I doubt) u were pretty damn awesome.. even thought it's not the kinda music I go for.. I'm not a huge fan of Christian Punk - quite a weird/nice concept.  Sam May's dad gave Me and Dave (and Sam obviously) Which was nice of him, his driving is either too fast, or my 'rents are really cautious drivers, lol, I'm guessing the latter.  Saw quite alot of people there though, which rocked the mizzhouse, Charm and Jen decided to take so loads of caffine pills, which meant Charm's arse started to vibrate, apparently is was 9/10 amazing, whatever that means.. Alot of guys from my sixform were there, Ging and Tom where taking alot of photos, the gig was in Wilson's school, why are all schools so much nicer than mine? And apparently 'you don't touch a brova's pig tails muffa fukka' but u know I don't have t' pizz- pizz -pizzup wit dat mi brizane.  School this week was really hard, and I've got another 5 weeks of this.. turns out it was 6 weeks till easter, dammit. We got a new English Teacher 'Mr. Twohig' and parents evening is next week, which should be interesting...  I wish I had an interesting weekend ahead of me, but I really don't, I'm gunna have to find something to do, or end up trying to be spontanious, and end up going outside to be bored and cold rather than inside bored and cold.. but then again I do need to go out to buy more video games, I'm in short supply. Beyond Good and Evil is supposed to out now, and cheap cas no-one bought it on PS2, so it's cheap on GameCube =D  Why is Russia called Russia.",train
3363794,"I ate way too much guacamole yesterday.  And ice cream.  I've found a new favorite, Ben and Jerry's mint chocolate cookie.  It's rewarding to dig the big hunks of cookies out of the ice cream.  The guacamole was great, Cindy made it.  We sat there watching Law and Order and pigged out.  I, of course, felt gross, and laid down on my bed at 8:30 and promptly fell asleep.  I woke up at 10pm, wrote in my journal, chilled to Tori on the headphones, and fell asleep once more.  Today is no-makeup day.  I have an ever-increasing number of no-makeup days.  My security must be back again; that and the fact that I don't give a shit if I'm attractive or not.  It's just way too damn hot and humid to be wearing that crap on my face.    This afternoon would be splendid by the pool.  But, alas, I must work.  Maybe the weekend will be nice and sunny and pool-friendly.  I have decided that my sister should write in her blog more often.  And that one of my roommates must fall off the balcony.  She needs to go, she was 'spawned in a forgotten corner of hell', as Joanie put it.    I have never dealt with an evil pink rice kitten before.  I usually wash the dishes before they start growing scary things.    Let's hope something interesting happens soon.",train
529513,"I love how Jeff has perma links to his comments but not to  urlLink his posts .   And there seems to be something wrong with your comments Jeff. (Then again I am doing this at work and the problem might just lie in the crazy server and Firewall that  urlLink Fisher College  has set up.) After Posting I get a 'Can't Access Server' page, which makes me think that  urlLink my comment  hasn't posted so I go back and repost and get the same error page and then find out to my horror, yes to my utter horror, that I have posted my comment twice.   Oh the humanity.  Well since I can't link to the post, which is September 29th, 2003, and September has yet to be archived for some other ungodly reason (I mean you bought a house and all that but one would think you could still find the time to have archives or do you not have an attic?), I will now, without permission, reprint some of that post and then post the stupid comment that I wrote about it.  Here we go:   urlLink Jeff : 'The thing is, who really knows how much of my money actually goes to MADD? That's the, uh, maddening part. I never know if any charitable contribution is actually going to the charity. I gave quite a bit of money to the Red Cross for September 11th, but who knows? I think I should receive a specific, itemized list of what my donation was used for. That would be quite interesting, wouldn't it? For example, maybe my donation paid for a night's stay at a hospital for one of the victims. Oh well.'   urlLink Mike's Comment  embelished a little more: 'Thank you for your donation to  . We like to let you know where your money went so that you can feel like you are making a difference in this crazy fucked up world we live in. So here is a breakdown of the $100 you so gratefully donated to us.  'Itemized Report of your $100 donation:   '$95 goes towards the salaries of the people who compile this report.   '$4 goes to transportation costs of the   '$1 in rice you have bought for a starving child in     'Thank You for your donation.'",train
2151828,"Ok. So exams are coming up. This would not really be a huge issue if there weren't factors blocking my revision:  a)I have a shit memory.  Fuck, I can't even remember to watch my favourite shows on TV. I have problems remembering what the first track of a CD sounds like by the time I get to the end. I forget how cartoon characters are supposed to look when I'm not watching them dance around, hooting with delight. I lay the blame on another problem factor:  b)My computer.  I have a theory that, every time I sit in front of it, it saps away my ability to remember things. A big problem indeed. Especially when I don't have anything else in the house that really entertains me. Daytime TV is just boring and then comes the other factor:  c) I fucking  hate  revision.  There is nothing that I hate doing more than revision. Mostly because of factors a & b. Man, I wish there was some kind of hat you could wear or drug you could inject that would help you remember all this shit we're supposed to. Or maybe the exam board could tell us exactly what we are supposed to remember rather than forcing us to learn a load of shit. That way, we'd have more space for things. Fucking exams.",train
3857382,"I find it curious that Hollywood remakes a film about Chinese ('Manchurian') communists infiltrating the American political system during the height of the Cold War.   And this remake apparently doesn't even have a single Manchurian in sight?   Given that we're in a post-9/11 era, you’d think the most logical (and believable) contemporary up-take would be Al Qaida/Islamic Extremists surrepticiously making it’s way up the U.S.’s political chain of command.  But  noooooooooooooooooo .  It’s those 'evil' and greedy U.S. corporations that covertly inject themselves into the head of the Vice Presidential candidate (read: Richard Cheney).  Funny, but wasn’t he also to blame for the global warming freeze-over  (a nonsequitor, I know)  in 'The Day After Tommorow?'  Didn’t they even have a Cheney look-alike actor in that roll?  Our current VP sure does get around.  Why, he must be Satan himself, I guess.  Who’d a thunk it?!  'Evil' Democracy is to be blamed for everything, with 'Evil' Capitalism at it’s heart.  But... wait... isn’t it that same “Evil” Capitalism run by those 'Evil' Corporations that’s paying the salary to all those enlightened thespians?  And isn’t it that 'Evil' Democracy that’s giving them the Freedom to display their vacuous inanity on the silver screen for all to see?   *sigh* …whatever…",train
4040748,"I  urlLink heard  the strangest thing this morning on the radio.  It seems as though it is now illegal to buy 'adult toys' anywhere in Alabama. Yet not illegal to possess them. Though I would assume it will be like head shops and you can still find your kinks in the back of certain novelty stores eh?     In other news I have come to the conclusion that my latest attempt at medicating myself is not working out as I had hoped. A little over a month ago my doc put me on Ativan. I thought whoo hoo a narcotic (yes that IS sarcasm) because I figured it would leave me so doped up and out of it that I would be unable to function. I actually was for a few days but then it was like taking a sugar pill. So last week he changes me to the time released version and I have noticed after say, four or five hours, I start getting bitchier than ever. Which is fine by me, but not those around me. I do enjoy the onset of it all though. After an hour of popping one, I am the nicest friendlist bitch you'd want to be around. I just don't understand why the hell meds loose their effect on me after a month or two. I have been through so many types of meds that I may as well be a damn lab rat for what the FDA has yet to approve seeing as how I have tried everything the local pharmacy has to offer. I am seriously thinking of trying some of that herbal crap and seeing how if effects me.     At any rate I am trying to be a nice lil' bitch today. I am sitting here at my desk ignoring everyone with my head phones on listening to *blushes* Ashlee Simpson. Hell if I know why. I have an obsession with her song 'Pieces of Me'. That and 'One Thing' by Finger Eleven. I have issues... deep issues.",train
2832770,"'Sprint has developed applications that use RFID-enabled loyalty cards that can identify customers and provide customized offers and services.'  Scary or great news for consumers?  There are many benefits, but companies must ensure that the potential problems are dealt with in the planning process. Many people have raised their voice for privacy problems with RFID. It is up to the IT industry and the retailers to ensure that these concerns are dealt with. Without doing so, RFID can potentially become nothing more than hype in retailing.  RFID discussion and news has mostly focused on cost-saving in the supply chain for companies. This article is an interesting read to open our eyes for the RFID services available for consumers. According to the article, Sprint has developed RFID cards that identifies a customer when he/she walks into the store. Imagined being offered personalized products in stores? Imagined the SA rushing back to the stock room to get the item you ordered last week, before you say anything and without queuing. There are many benefits to RFID. I think most consumers do not consider privacy issues to be a problem. We are already using loyalty cards for companies to track our buying behavior. As long as there is a benefit to consumers, privacy issues will not be a problem - but they must be dealt with.",train
3501167,i'm off to san francisco once again!  bought my  urlLink plane  ticket last night.  found out that  urlLink my love  will be playing  urlLink cafe du nord  on the 30th of sep.  so off i go!  (yay and then the night after the libertines are playing the fillmore!  snow patrol are playing the night after that there as well but i'm afraid i'd fall asleep again if i saw them!)    so yeahhhhhhhhh i'm crazy!  it'll be great to see my friends again!  so i called rich to see if i could stay there.  asked if he could pick me/drop me up/off from the airport.  yes yes and yes.  and then i bought the plane tickets.  and then the cafe du nord tickets.  YAY for me!  money is stupid.  from now on i'm going to see whoever wherever and whenever i feel like it.     oh but there is so much goodness before that as well!  urlLink patty  and i will see JA on the 11th in northampton ma at the iron horse and then i'll see him AGAIN on the 15th at the lovely lovely lovely  urlLink point  in bryn mawr pa.  yay for JA and yay for september too.    i'll have to see where else m m metric is playing.  some travelling will be in order for them as well.  i love music so Fing much i can't stand it.,train
3362256,"Well, today I slept until about 4 PM.  It was fun.  After that I went up into Houston and ate some German food.  After I did that I went to Russ's house and we played Super Smash Brothers Melee with Alex.  After the SSBM we watcher  Terminator 3: Rise of the Machines  in full.  When all that was said and done, Alex showed Russ and I an amusing website (the URL escapes me at the moment).  When no more was to be done there, we all returned to our respective homes (I think, I most definitely did).   After all that I came home and started working with my desktop, and found that it is now likely to crash at any given moment.  There is a technology that has apparently been developed to detect this, SMART, and it has failed, indicating that he drive is likely to follow suit.  I worked on trying to backup some of the data for a while, after which I went on to chat with more people on AIM, browse the [M] for a bit, attempt to enable 48 bit LBA addressing (failed to figure it out again), listen to music, and browsed MSN (I've run out of things to do).  I did in my MSN browsing find some interesting quotes, which you will find at the bottom of this post.  With all that said and done, I can safely bid you adieu, so here I go:  I bid you adieu.  Time/Date Note:  The correct time is 5:21 AM on June 27, 2004.  Yes, I am still up, and I do realize that I should get some sleep, I however don't plan on it yet.  Quotes (all of war)(from  urlLink MSN Encarta ): All wars are popular for the first thirty days. --Attributed to Arthur Schlesinger, Jr. (1917- ), U.S. historian.  The guerrilla fights the war of the flea, and his military enemy suffers the dog's disadvantages: too much to defend; too small, ubiquitous, and agile an enemy to come to grips with. --Robert Taber (1928- ), U.S. writer. From War of the Flea (1965).  A war regarded as inevitable or even probable, and therefore much prepared for, has a very good chance of being fought. --George F. Kennan (1904- ), U.S. diplomat and scholar. From The Cloud of Danger (1977).  War is capitalism with the gloves off. --Tom Stoppard (1937- ), British playwright and screenwriter. From Travesties (1974).  You no more win a war than you can win an earthquake. --Jeannette Rankin (1880-1973), U.S. legislator.",train
4160243,"oompa loompa doopity do i have a perfect puzzle for you. oompa looma doopity dee.  if you are wise you will listen to me.  what do you get what you drink too much? laughing and slurring like the perfect lush? a head full of fuzz and a mouth full of smut. wandering and looking for that perfect nut. nothing good can come of that.   oompa loompa doopity da. if you're not drinking, you will go far you will live in happiness, too like the oompa loompa doopity do.  oompa loompa doopity do i have a perfect puzzle for you. oompa looma doopity dee.  if you are wise you will listen to me.  what do you get when you guzzle down gin? drinking as much as your stomach holds in. where are you at getting terrible drunk? stinking and stumbling like a sick skunk? i don't like the smell of funk.  oompa loompa doopity da. if you're not drinking, you will go far you will live in happiness, too like the oompa loompa doopity do.  oompa loompa doopity do i have a perfect puzzle for you. oompa looma doopity dee.  if you are wise you will listen to me.  where do you go when you'va had too much? to the same skank that has been there since brunch. and what do you get when you take her to bed? sores on your balls and pee tinged with red - and what is that there on the head?  oompa loompa doopity da. if you're not drinking, you will go far you will live in happiness, too like the oompa loompa doopity do.  oompa loompa doopity do i have a perfect puzzle for you. oompa looma doopity dee.  if you are wise you will listen to me.  who do you blame when puke on your shirt, chunks spurting out when you're trying to flirt? or hovering the bowl, people pounding on the door but your head is spinning and your back reall sore - and you can't get off the floor.  oompa loompa doopity da. if you're not drinking, you will go far you will live in happiness, too like the oompa loompa doopity do.",train
3345297,"Dirty dishes beckon from the kitchen, but I would rather write. I'm glad for this change, even though it might be partly motivated by the fact that I can sit as I write, while dishwashing requires a standing position.  I didn't feel bone-tired until I had to wait in a line-up to buy supper ingredients before coming home. Besides the physical fatigue, I was longing for my husband's company. I had 'done my time,' as I sometimes say about work, and yet my freedom was delayed.   Do I have an unreasonable need to be in complete control of my time off? I bet I do; delays and wasted time are probably at the top of my list of pet peeves.  Now that I'm in my apartment, I feel much better. I am in the presence of someone who genuinely cares about turning my sour mood into a good one (and his methods are working, I must say). He seems to have missed me today, and that warms my heart much more than being free of endless queues in the grocery store or slow drivers on the way home....  God is good to me!",train
3552574,"1. Borat-the best of the 3 characters Sacha Baron Cohen inhabits during the hysterical 'Da Ali G Show'. Whether he's wrestling AA baseball players in the locker room, getting white southerners to admit casually that they aren't better off without slaves, or getting acting tips from James Lipton, he never ceases to please.   2. AllMusic.com-yes it is loading slow lately, but I'm sure it will be fixed shortly. I remember going to that site and thinking to myself, 'this place is amazing, every band you can imagine, bios, reviews, cross-referencing, the works, but i wish i could hear some samples from some of the bands. that would make this the greatest site ever!' well, my prayers are answered.   3. Double Stuff Oreo Cookies-i think they are fucking crack-goddamn-cocaine.&nbsp; It seems like there is an endless supply of these treats, no matter where i turn, double stuff.&nbsp;   4.&nbsp; 'Lost' series by J.J. Abrams & Damon Lindelof- after reading the first three episodes and am now just sitting down to watch the pilot, this show is going to kick everyone's ass.&nbsp; Very similar in concept to 'Earth 2', except on a deserted island and not another planet or in the future, the show contains so many 'oh-my-god' moments and 'jesus christ' turns you can't help but be riveted.&nbsp; Seeing who was cast in the show and then reading the scripts made it even better.&nbsp; Brilliant all around.&nbsp;   5.&nbsp; Putting speakers in my bedroom to connect to my Mini-iPod-almost a substitute to having a girl in bed with me.&nbsp; I forgot what a joy it is to listen to music in the dark late at night.&nbsp;   *Sigh* I was getting really antsy at work and the thought of doing the 5 things was seriously messing my head up and I wasn't in a happy place.&nbsp; Apologies to all those I have offended for not completely my 5.&nbsp; The show must go on and I realize this now.&nbsp;   Does the completion of this list mean Tim now has to adjust his 5?&nbsp;   urlLink  &nbsp; The stock market has been over 10k for a while now, so that isn't quite news.&nbsp; Most female singers should only have their mouths open for me to stick my cock in.&nbsp; Nick Cannon will be the next Denzel Washington in a few years.&nbsp; If Martha Stewart ever needs a conjugal visit while in lockdown, I'll be the first in line.&nbsp; Sandy Berger...well I don't quite have the wit to make a fun joke about him, but who the fuck names their kid Sandy besides the fucking Alomars?&nbsp; Who would ever have wanted a head of the CIA named Sandy?&nbsp; I would put more comics down but I don't think anyone would give them a chance and that is really why i would put them down there.&nbsp; Like if i said Kurt Busiek's 'Arrowsmith' is one of the best things I've read all year, no one would probably go check it out (see my 'Sleeper' metion in  urlLink http://poisonville.blogspot.com/2004/06/five-people-id-like-to-meet-in-heaven_28.html#comments &nbsp;5 People entry).&nbsp; So that kind of depresses me.&nbsp; I'm kind of cranky today as i stayed up and listened to goddamn music all night cause i'm a fucking idiot.&nbsp;",train
3389579,"Well, my mom is quirky!  I've had good times and lots of great times with her, and I've had bad times with her.  I love her with all my heart, but when I was younger, I always swore I'd never be like her.  Isn't that what all kids say?  It's because when we're kids, we didn't know what was best, as much as we'd like to think we did.  Unfortunately, she did.  She always knew what was best.  She did have my best interests at heart.    Unbeknownst to me, I grew up exactly like her.  I'm neat and clean.  I say quirky things A LOT!  I like to be in charge.  I am a faithful wife (though, in my case, it's only been for a year and for her, it's been 33 years).  I like things done a certain way, and if they're not, I'll change it later.  I like to read.  I like the quiet.  I look a lot like her.  I even find her humor funny when noone else does.  And the list goes on and on.  I don't exactly find these qualities to be bad, but the more they get pointed out to me, the more scared I get.  Not really scared because I don't want them, but scared because I am turning out to be exactly like her.  Justin is always telling me to stop picking on him about cleaning up after himself.  I think I do it because I grew up with the idea that everyone is to fend for yourself, but make sure it's done neatly.  He laughs at me all the time because I have to have the bed made a certain way, and the towels folded just right.  Those are all things my mom instilled in me a long time ago, and I guess I just forgot that it was her that made me do it this way when I was a kid.  Of course I do have a lot of different qualities that she doesn't have, just like she has qualities that I could only wish for.  I just think it's weird how God creates us.  I bet He's laughing right now as I'm writing this blog because I'm shocked to find out about this phenomenon.  I hope you're having fun, God, because I'm gonna take this issue up with you when I meet you someday, hehehe!  Am I weird, or what?",train
3076278,"the two faces of people   so many times we face strangers -even friends- without a clue whether the smile on their face comes with some unkindly thoughts behind it. how do you know what the person across from you is truly thinking?  i'm sure there have been times where someone's told you that they're having fun, when they're truly not. we've all done it. at that moment, our face tells the fallacy, and the moment we have our backs turned our stories turn from fantasy to nightmare. it seems to be part of our human nature.   sometimes we do it out of spite. sometimes we simply do it to keep from hurting the other person's feelings. but do you ever think if it would have been better for them to know the truth? what if they found out what you truly thought or told another?   what  excuse  could you come up with for that tainted moment in time? when i got caught in one, i had none. and if it were me, i'd rather know the truth.   //links: excuses to miss work -/  urlLink http://www.mentalsoup.com/mentalsoup/misswork.htm",train
705427,"Alright... me and my bro were friends again... isn't that fast... sometimes, I guess I am the big brother, I just have to be cool... and everything will work out in life.... as for other stuff goes, I was trying to fix my step mom friends Mei Ling computer... I really don't understand how she use her computer... and it turn out I have to completely erase everything and reformat hard drive and then reinstall windows... and I have to reinstall all the programs for her and stuff so it turn out to be a day job. There is conflict in her hardware and I have never seen so many blue screen of death for my life. For all the computer that I have fix and reinstall wondows and everything, this is the nastiest one. And it lead me to tell myself that I am never going to fix another computer for those computer incompetent people. Other then that my weekend was as usual, very boring, nothing much exciting is happening in my life. I think I need to join some clubs or something. But I am only going to be here for a few more days. So what should I do? Oh well, I guess I will figure that out tomorrow. Also, I think I am losing my touch on all these board games, I lost my monopoly game last night and I bankrupty and own my step bro 325 dollar monopoly money. I can't believe it... I think I am better in the game risk. :O) Anyhow, coolio... sweet sweet...",train
3354959,"In the header of this blog, I promised Red Sox Rants...well, I promised a lot of things, including midwestern oddities, psychological phenomena, the joys and sorrows of higher education, and a whole lotta nothin', and so far all I've really delivered on is the latter part. But here I go, tackling the bohemoth (sp?) of the Sox. This is less of a rant and more of a pleasant appraisal of the state of affairs so far. Hey, they're in first, by a game and a half over the Yankees. Can't complain so far. They haven't completely lived up to all the expectations, but how could they?? It was the busiest, craziest, most active baseball offseason ever. They almost got A-Rod, but seriously -- who wants a guy with a phallace for a name? He's over-rated. Give me Nomahhhhh any day.   The other thing about the Sox so far is the Drama. The Sox this year are Drama. They are rock stars and they embrace that with everything they have. Just look at Johnny Damon. He looked like Jesus for the first third of the season, then shaved the beard in a charity event. Manny Ramirez just missed a road game to go to Miami to become a US citizen. Nomar is married to women's soccer star Mia Hamm. I think next Pedro Martinez should come out with a book. I don't know what about, but somehow that would seem appropriate. Maybe he could call it, 'Throwing Down 75-Year-Old Men for Dummies'.",train
1070540,"He doesnt realize I know...but Thursday, we were making love and his phone rang.  He hopped out of bed. Ran down stairs.  Came back up a little later.  He told me it was Richard.  But I am not that Niave.    His heart was beating like a little boy who just got caught doing something wrong.   I asked him, but he said it was Richard.   He normally doesnt leave the room when he is on the phone.   Then we went down stairs to wait for his parents to show. I grabbed his phone cause mine was dead and we were radioing them on it.  I opened it up to radio them and he had deleted all of the phone numbers.  Why would he do that if it was Richard.  It had to be her?  My heart hurts so much.  I do not know what to do.  I know what she wrote in LiveJournal is about him..again I am not Niave.  And it says she could fuck him right through the phone and that she is in love with him, and they talk on the telephone.  I wonder if he loves her.  My heart feels like it is tearing apart everyday.  I try to act as if nothing is wrong.  But....I try to show him how much I love him, so he wont forget.  Its like I am waiting for him to come to me and tell me that he is leaving.  When we make love, I know I am not that good cause I am worrying..will this be my last time?  I want to treasure it.  I know I mess up.  I started crying the other day when we were making love. He asked me why?  I told him it was because I love it.  and that is the truth, but its was really because I love him so much and am scared if loosing him!   He is all I ever wanted and needed in a man a love and a friend.  What do I do????????????",train
3515137,"Okay..so I got a little carried away with my thoughts that I forgot to introduce myself and the point of this little site.  Most of those who will be wandering across this information will be my friends and/or family members and already know me.  However, for those of you who are lucky enough to find this nugget of wisdom and joy amongst the vastness of cyberspace allow myself to introduce...myself (an Austin Powers reference...just so no one thinks I've lost it).    As you can already guess...I like to talk and writing in something like this is almost as good as having a conversation where you are the one that gets to do all the talking!  I am an extreme extrovert and am suprised that I have not given in to pop culture and peer pressure to divulge my thoughts earlier than today.  I guess the feeling of sharing psuedo-intimate thoughts with complete strangers through the miracle that is modern technology was a little forboding.  But I am attempting it anyway...even if I am the only one who finds this site entertaining. I will spare you my life's history and do as little name-dropping as possible so that you can keep up.  I grew up in the Chicago suburbs in a little village called Westmont.  I came from the block where everyone has fenced in yards, two cars, two kids, and a cat or dog.  We really did have block parties every year...it was awesome.  I went to the same small school district my entire elemetary and secondary education.  My college education came from Lincoln Christian College, a small private college in the middle of nowhere Illinois.  It was a very small school and I loved it.  I moved to Cincinnati for grad school, where I promptly left my program and have been working excessive hours as a waitress and coffee shop barista.  Let me tell you one thing...school is easier.  So now I am planning on moving to Miami, Florida in September to pursue an inner-city ministry internship for a yaer.  After that....who knows.  But I'm sure I'll keep everyone who visits this site up to date with my oh-so-exciting life.  So keep checking...I don't even know what I'll say half the time.",train
